Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
AT;Amt der K�rntner Landesregierung;St. Andr� i. L. Volksschule;46.7638889995,14.8222222;PM10;EEA Austria;µg/m³;23.75;2017-07-20T21:00:00+02:00;Austria
AT;Austria;Obervellach Schulzentrum;46.9355467514,13.1955328715;NO2;EEA Austria;µg/m³;7.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Leoben Donawitz;47.3760957723,15.0775033917;CO;EEA Austria;µg/m³;167.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Salzburg Lehen Martinstraße;47.8180618127,13.0299733646;NO2;EEA Austria;µg/m³;26.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;St. Georgen im Lavanttal - Herzogberg;46.7080504923,14.891911454;SO2;EEA Austria;µg/m³;1.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Vomp an der Leiten;47.3469490085,11.6916632543;NO2;EEA Austria;µg/m³;63.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Linz Römerberg;48.3030472699,14.2830333544;PM10;EEA Austria;µg/m³;18.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Graz Süd Tiergartenweg;47.0419250831,15.4341345595;CO;EEA Austria;µg/m³;817.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Stixneusiedl;48.0508581903,16.6766842605;PM10;EEA Austria;µg/m³;6.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;St. Valentin A1;48.1799830247,14.545610912;NO2;EEA Austria;µg/m³;15.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Braunau Zentrum;48.25833089,13.0400344958;O3;EEA Austria;µg/m³;34.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Braunau Zentrum;48.25833089,13.0400344958;SO2;EEA Austria;µg/m³;0.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Illmitz;47.7700243274,16.7664259574;O3;EEA Austria;µg/m³;55.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Gärberbach - Brennerautobahn;47.2400210767,11.3908174657;NO2;EEA Austria;µg/m³;70.0;2016-12-12T10:00:00+01:00;Austria
AT;Oberösterreich;AT0ZOE2;47.8386110995,14.441388889;PM10;EEA Austria;µg/m³;1.52999997;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S404;48.2252777995,14.23888889;NO2;EEA Austria;µg/m³;16.01000022;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30103;48.1797222195,14.86666667;SO2;EEA Austria;µg/m³;0.39999997;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT52300;47.6911111106,13.1080555556;NO2;EEA Austria;µg/m³;24.28608322;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT31401;48.0861110995,16.3022222;SO2;EEA Austria;µg/m³;2.0;2021-11-25T06:00:00+01:00;Austria
AT;Oberösterreich;AT4S184;48.3061194439,14.2975027778;NO2;EEA Austria;µg/m³;22.16999816;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60190;46.6519499995,15.36778;SO2;EEA Austria;µg/m³;0.22769048;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2SP18;46.8013888884,13.4938888889;PM10;EEA Austria;µg/m³;16.61499977;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2M226;46.6102777772,14.3983333333;PM10;EEA Austria;µg/m³;26.07500076;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT55032;47.1258333328,13.8083333333;PM10;EEA Austria;µg/m³;33.51000213;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT9STAD;48.2263608328,16.458345;PM10;EEA Austria;µg/m³;29.29249954;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT51200;47.8172222217,13.0308333333;SO2;EEA Austria;µg/m³;3.33091735;2021-11-25T10:00:00+01:00;Austria
AT;Burgenland;AT0ILL1;47.7702799995,16.76639;NO2;EEA Austria;µg/m³;10.73750877;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT90FLO;48.2610859995,16.396954;PM10;EEA Austria;µg/m³;30.53150177;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S407;48.0008333328,13.6675;PM2.5;EEA Austria;µg/m³;17.33399963;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S409;48.0494444439,14.4427777778;PM10;EEA Austria;µg/m³;21.08250045;2021-11-25T08:00:00+01:00;Austria
AT;Amt der Steierm�rkischen Landesregierung;Peggau;47.2063888884,15.3458333333;NO2;EEA Austria;µg/m³;7.33251619;2017-07-20T21:00:00+02:00;Austria
AT;Austria;Leoben Göß;47.3594250643,15.0988832955;NO2;EEA Austria;µg/m³;54.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Taborstrasse;48.2180646489,16.3819470158;CO;EEA Austria;µg/m³;233.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Knittelfeld Parkstraße;47.2102499891,14.8244479762;PM10;EEA Austria;µg/m³;15.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Hallein Winterstall;47.6669200154,13.1058810061;O3;EEA Austria;µg/m³;40.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Höfen Lärchbichl;47.4699980554,10.6822263696;O3;EEA Austria;µg/m³;32.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Villach Tirolerbrücke;46.61113012,13.8411520662;NO2;EEA Austria;µg/m³;59.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Klosterneuburg Wisentgasse;48.3013740999,16.3046919014;NO2;EEA Austria;µg/m³;9.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Masenberg;47.3480445852,15.8819447286;SO2;EEA Austria;µg/m³;0.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Innsbruck Zentrum Fallmerayerstr.;47.2630699774,11.3930632539;NO2;EEA Austria;µg/m³;83.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Vorhegg bei Kötschach-Mauthen;46.6797075496,12.9719421973;O3;EEA Austria;µg/m³;80.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Vorhegg bei Kötschach-Mauthen;46.6797075496,12.9719421973;CO;EEA Austria;µg/m³;152.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Feldkirch Bärenkreuzung;47.2388622693,9.59670218025;NO2;EEA Austria;µg/m³;77.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;St. Pölten - Europaplatz;48.2099836519,15.6111026705;NO2;EEA Austria;µg/m³;32.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Klein St. Paul - Pemberg;46.8419233416,14.5289022477;NO2;EEA Austria;µg/m³;4.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Arnoldstein Gailitz Waldsiedlungsstraße;46.558898771,13.7049674691;O3;EEA Austria;µg/m³;12.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Eisenstadt Laschoberstraße;47.840013907,16.5266656081;SO2;EEA Austria;µg/m³;4.0;2016-12-12T09:00:00+01:00;Austria
AT;Oberösterreich;AT4S108;48.5311111095,14.5747222222;PM10;EEA Austria;µg/m³;6.96199989;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30103;48.1797222195,14.86666667;O3;EEA Austria;µg/m³;36.816;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT90A23;48.2030599995,16.43455;PM10;EEA Austria;µg/m³;31.7765007;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2KA71;46.6266166661,14.2991444444;O3;EEA Austria;µg/m³;4.46;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT56072;47.3266399995,12.795124;NO2;EEA Austria;µg/m³;28.68434906;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60114;47.1924999995,14.753333;PM10;EEA Austria;µg/m³;32.80039978;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2KA21;46.6255599995,14.31806;CO;EEA Austria;µg/m³;376.68499;2021-11-25T10:00:00+01:00;Austria
AT;Burgenland;AT10001;47.8399999995,16.52806;PM2.5;EEA Austria;µg/m³;20.20555114;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30101;48.1202777795,14.878333;PM10;EEA Austria;µg/m³;29.5;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30301;48.1436119995,16.959444;SO2;EEA Austria;µg/m³;7.4499998;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30301;48.1436119995,16.959444;PM10;EEA Austria;µg/m³;27.0;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60151;46.8713888884,15.4958333333;SO2;EEA Austria;µg/m³;8.16933059;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30104;48.1783333328,14.5486111111;PM10;EEA Austria;µg/m³;26.5;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60119;47.2103699995,14.8252777778;SO2;EEA Austria;µg/m³;1.19570147;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT0SON1;47.0541666995,12.957777778;CO;EEA Austria;µg/m³;141.42599;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60198;47.0472219995,16.078888;O3;EEA Austria;µg/m³;16.12;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60171;47.0594439995,15.466666;NO2;EEA Austria;µg/m³;37.41499328;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S125;47.7161111106,13.6322222222;NO2;EEA Austria;µg/m³;20.24000167;2021-11-25T09:00:00+01:00;Austria
AT;Tirol;AT72912;46.8191110995,12.766025;NO2;EEA Austria;µg/m³;28.38700103;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30407;48.2366666661,16.6369444444;NO2;EEA Austria;µg/m³;5.73686981;2021-11-25T08:00:00+01:00;Austria
AT;Amt der Ober�sterreichischen Landesregierung;Lenzing Winterstrasse;47.9719443995,13.60083333;NO2;EEA Austria;µg/m³;6.26000022;2017-07-20T21:00:00+02:00;Austria
AT;Amt der Steierm�rkischen Landesregierung;Liezen Alte Gasse 8;47.5672222217,14.2436111111;NO2;EEA Austria;µg/m³;0.0;2017-07-20T21:00:00+02:00;Austria
AT;Austria;Ebenthal Zell;46.6083531239,14.3986465315;PM10;EEA Austria;µg/m³;56.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Vomp an der Leiten;47.3469490085,11.6916632543;PM10;EEA Austria;µg/m³;46.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Stadlau;48.2280593769,16.4605496031;SO2;EEA Austria;µg/m³;5.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Schafberg;48.2358383532,16.3030749338;NO2;EEA Austria;µg/m³;9.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Masenberg;47.3480445852,15.8819447286;PM10;EEA Austria;µg/m³;5.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Innsbruck Zentrum Fallmerayerstr.;47.2630699774,11.3930632539;CO;EEA Austria;µg/m³;1037.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Bockberg;46.8730674222,15.4950403358;O3;EEA Austria;µg/m³;70.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Haunsberg;47.9727944888,13.0158698147;O3;EEA Austria;µg/m³;51.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Zwentendorf;48.3283174157,15.9091636818;SO2;EEA Austria;µg/m³;2.0;2016-12-12T10:00:00+01:00;Austria
AT;Steiermark;AT60194;47.6047222217,15.6730555556;NO2;EEA Austria;µg/m³;31.03306388;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60177;47.5654389995,14.244676;O3;EEA Austria;µg/m³;14.185;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60177;47.5654389995,14.244676;NO2;EEA Austria;µg/m³;25.08161163;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT32702;48.1508039008,16.5116637428;PM10;EEA Austria;µg/m³;31.0;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30599;48.3082222195,16.3279444;PM10;EEA Austria;µg/m³;29.0;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT31406;48.0833333328,16.3372222222;NO2;EEA Austria;µg/m³;8.41407585;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30701;48.5288888884,15.9427777778;O3;EEA Austria;µg/m³;13.768;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72110;47.2626193995,11.3923611;SO2;EEA Austria;µg/m³;3.38700008;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT0VOR1;46.6786111106,12.9744444444;PM10;EEA Austria;µg/m³;-2.615;2021-11-25T10:00:00+01:00;Austria
AT;Burgenland;AT10001;47.8399999995,16.52806;NO2;EEA Austria;µg/m³;7.69040012;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60170;47.0416679995,15.433056;PM10;EEA Austria;µg/m³;46.98701477;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72821;47.3487739995,11.692028;PM10;EEA Austria;µg/m³;26.87250137;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2KA41;46.6293599995,14.28931;O3;EEA Austria;µg/m³;5.05;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30401;48.3347199995,16.729445;NO2;EEA Austria;µg/m³;12.04742622;2021-11-25T10:00:00+01:00;Austria
AT;Vorarlberg;AT80706;47.4101639995,9.653713;O3;EEA Austria;µg/m³;8.765;2021-11-25T10:00:00+01:00;Austria
AT;Burgenland;AT0ILL1;47.7702799995,16.76639;PM2.5;EEA Austria;µg/m³;23.71999931;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2SP10;46.9349999995,13.195833;PM10;EEA Austria;µg/m³;15.28999996;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S125;47.7161111106,13.6322222222;PM10;EEA Austria;µg/m³;13.0284996;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30201;47.9591669995,16.205833;O3;EEA Austria;µg/m³;44.698;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72113;47.2699027995,11.3746611;NO2;EEA Austria;µg/m³;39.34300231;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT52000;47.6830555995,13.1;NO2;EEA Austria;µg/m³;33.27384185;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S409;48.0494444439,14.4427777778;PM2.5;EEA Austria;µg/m³;19.97850036;2021-11-25T08:00:00+01:00;Austria
AT;Amt der Ober�sterreichischen Landesregierung;Lenzing Winterstrasse;47.9719443995,13.60083333;O3;EEA Austria;µg/m³;89.485;2017-07-20T21:00:00+02:00;Austria
AT;Amt der Steierm�rkischen Landesregierung;Peggau;47.2063888884,15.3458333333;PM10;EEA Austria;µg/m³;11.61318397;2017-07-20T21:00:00+02:00;Austria
AT;Amt der Steierm�rkischen Landesregierung;Weiz Birkfelder Stra�e;47.2172239995,15.628333;PM10;EEA Austria;µg/m³;0.0;2017-07-20T21:00:00+02:00;Austria
AT;Austria;Graz West;47.0697103009,15.404130829;NO2;EEA Austria;µg/m³;63.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wolkersdorf;48.3922433173,16.5222638632;NO2;EEA Austria;µg/m³;14.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Hohe Warte - Zentralanstalt für Meteorologie und Geodyn;48.2491795354,16.3577823346;SO2;EEA Austria;µg/m³;3.0;2016-12-12T09:00:00+01:00;Austria
AT;Austria;Vomp A12 Inntalautobahn;47.3491401391,11.6931005588;PM10;EEA Austria;µg/m³;54.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Kendlerstraße;48.2055535272,16.3105309507;PM10;EEA Austria;µg/m³;10.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Hietzinger Kai;48.1889072022,16.3019969555;CO;EEA Austria;µg/m³;221.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Innsbruck Reichenau;47.2716650145,11.4177669242;O3;EEA Austria;µg/m³;1.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Innsbruck Sadrach;47.2711164368,11.3666527845;O3;EEA Austria;µg/m³;3.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Masenberg;47.3480445852,15.8819447286;O3;EEA Austria;µg/m³;66.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Innsbruck Nordkette;47.30609212,11.3780613887;O3;EEA Austria;µg/m³;78.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Dunkelsteinerwald;48.3711226232,15.5466934646;SO2;EEA Austria;µg/m³;4.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Bad Ischl;47.7166845556,13.6328327518;NO2;EEA Austria;µg/m³;39.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Salzburg Mirabellplatz;47.8061169392,13.0461430397;O3;EEA Austria;µg/m³;42.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Zwentendorf;48.3283174157,15.9091636818;NO2;EEA Austria;µg/m³;12.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Hainburg;48.1439111305,16.9610908795;O3;EEA Austria;µg/m³;39.0;2016-12-12T10:00:00+01:00;Austria
AT;Niederösterreich;AT30502;48.8786110995,15.04666667;NO2;EEA Austria;µg/m³;5.64125537;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT32302;48.2012999995,15.6204;CO;EEA Austria;µg/m³;395.75999;2021-11-25T10:00:00+01:00;Austria
AT;Vorarlberg;AT80807;47.4100322217,9.74344083333;NO2;EEA Austria;µg/m³;25.79199981;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30101;48.1202777795,14.878333;PM2.5;EEA Austria;µg/m³;24.5;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT90LOB;48.1620694439,16.5256138889;PM10;EEA Austria;µg/m³;30.01000022;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30302;48.0502779995,16.675278;O3;EEA Austria;µg/m³;37.913;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT51066;47.8055555995,13.043333;NO2;EEA Austria;µg/m³;30.40540885;2021-11-25T10:00:00+01:00;Austria
AT;Vorarlberg;AT80710;47.4324908328,9.65048222222;NO2;EEA Austria;µg/m³;39.24599838;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72530;47.4885582995,12.066633;PM10;EEA Austria;µg/m³;42.29199981;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60139;47.0694429995,15.404388;PM10;EEA Austria;µg/m³;42.26108932;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72106;47.2712899995,11.4169445;PM10;EEA Austria;µg/m³;43.84199905;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT52000;47.6830555995,13.1;SO2;EEA Austria;µg/m³;4.13033723;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT31902;48.3311111106,15.9036111111;SO2;EEA Austria;µg/m³;2.0;2017-07-20T21:00:00+02:00;Austria
AT;Wien;AT90LAA;48.1610363884,16.3929202778;PM10;EEA Austria;µg/m³;25.60300064;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S409;48.0494444439,14.4427777778;SO2;EEA Austria;µg/m³;1.63000011;2021-11-25T08:00:00+01:00;Austria
AT;Niederösterreich;AT31904;48.2763888884,15.935;O3;EEA Austria;µg/m³;35.02;2020-12-04T07:00:00+01:00;Austria
AT;Austria;Leoben Donawitz;47.3760957723,15.0775033917;PM10;EEA Austria;µg/m³;3.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Oberschützen;47.3041428648,16.1930313115;O3;EEA Austria;µg/m³;19.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Hartberg Zentrum;47.2827572544,15.9719559201;NO2;EEA Austria;µg/m³;46.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Hartberg Zentrum;47.2827572544,15.9719559201;PM10;EEA Austria;µg/m³;19.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Vorhegg bei Kötschach-Mauthen;46.6797075496,12.9719421973;NO2;EEA Austria;µg/m³;2.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Graz Schlossberg;47.0772355217,15.4386261359;O3;EEA Austria;µg/m³;18.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Judendorf Süd;47.1194304748,15.3552624776;PM10;EEA Austria;µg/m³;55.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Illmitz;47.7700243274,16.7664259574;CO;EEA Austria;µg/m³;162.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Peggau;47.2058561181,15.346997977;NO2;EEA Austria;µg/m³;6.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Eisenstadt Laschoberstraße;47.840013907,16.5266656081;CO;EEA Austria;µg/m³;237.0;2016-12-12T08:00:00+01:00;Austria
AT;Austria;Eisenstadt Laschoberstraße;47.840013907,16.5266656081;PM10;EEA Austria;µg/m³;6.0;2016-12-12T09:00:00+01:00;Austria
AT;Oberösterreich;AT4S404;48.2252777995,14.23888889;PM10;EEA Austria;µg/m³;23.52400016;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT31502;47.6699999995,15.8547222;SO2;EEA Austria;µg/m³;1.15000009;2021-11-25T10:00:00+01:00;Austria
AT;Burgenland;AT10003;48.1094443995,17.0713889;SO2;EEA Austria;µg/m³;3.65509986;2021-11-25T10:00:00+01:00;Austria
AT;Vorarlberg;AT81919;47.2394449995,9.597696;NO2;EEA Austria;µg/m³;36.81800079;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT90TAB;48.2167394439,16.3809180556;NO2;EEA Austria;µg/m³;31.65412712;2021-11-25T09:00:00+01:00;Austria
AT;Steiermark;AT60107;47.0447222217,15.1527777778;O3;EEA Austria;µg/m³;3.334;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30301;48.1436119995,16.959444;PM2.5;EEA Austria;µg/m³;24.0;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30601;48.3022229995,16.320833;SO2;EEA Austria;µg/m³;6.0;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT9JAEG;48.2701583328,16.2972633333;O3;EEA Austria;µg/m³;43.64;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72710;47.4475971995,10.7441167;NO2;EEA Austria;µg/m³;37.73550415;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT53055;47.9366669995,13.0158333;NO2;EEA Austria;µg/m³;8.41407585;2021-11-25T10:00:00+01:00;Austria
AT;Salzburg;AT52000;47.6830555995,13.1;PM10;EEA Austria;µg/m³;29.35000038;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60118;47.1783333328,14.6766666667;NO2;EEA Austria;µg/m³;27.93404579;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2M121;46.5569299995,13.70541;O3;EEA Austria;µg/m³;10.208;2021-11-25T10:00:00+01:00;Austria
AT;Tirol;AT72822;47.3499916995,11.6945417;PM10;EEA Austria;µg/m³;9.89150047;2021-04-24T13:00:00+02:00;Austria
AT;Austria;Pöchlarn;48.2130366229,15.2072201187;NO2;EEA Austria;µg/m³;16.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Bad Vöslau - Gainfarn;47.9599829273,16.2069551984;PM10;EEA Austria;µg/m³;7.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wolfsberg Hauptschule;46.8352867658,14.8442109124;SO2;EEA Austria;µg/m³;3.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Salzburg Lehen Martinstraße;47.8180618127,13.0299733646;SO2;EEA Austria;µg/m³;1.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Salzburg Lehen Martinstraße;47.8180618127,13.0299733646;O3;EEA Austria;µg/m³;43.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Hallein B159;47.6830699731,13.1019284189;PM10;EEA Austria;µg/m³;22.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Leoben Zentrum;47.3830302082,15.0899899742;O3;EEA Austria;µg/m³;14.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;St. Johann im Pongau;47.3488966847,13.2058634973;NO2;EEA Austria;µg/m³;52.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Wien Hermannskogel;48.2711280763,16.2989426835;SO2;EEA Austria;µg/m³;3.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Lustenau Wiesenrain;47.4108196241,9.65275705398;O3;EEA Austria;µg/m³;1.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Klosterneuburg Wisentgasse;48.3013740999,16.3046919014;O3;EEA Austria;µg/m³;44.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Tulln Leopoldgasse;48.3313633254,16.0594518288;O3;EEA Austria;µg/m³;29.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Stixneusiedl;48.0508581903,16.6766842605;O3;EEA Austria;µg/m³;44.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Feldkirch Bärenkreuzung;47.2388622693,9.59670218025;CO;EEA Austria;µg/m³;976.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Judendorf Süd;47.1194304748,15.3552624776;SO2;EEA Austria;µg/m³;4.0;2016-12-12T10:00:00+01:00;Austria
AT;Austria;Rennfeld;47.4049832385,15.3608320323;O3;EEA Austria;µg/m³;63.0;2016-12-12T10:00:00+01:00;Austria
AT;Oberösterreich;AT0ZOE2;47.8386110995,14.441388889;NO2;EEA Austria;µg/m³;1.33860301;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT0KLH1;46.7527527862,15.9566845603;SO2;EEA Austria;µg/m³;1.0;2016-12-12T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S404;48.2252777995,14.23888889;SO2;EEA Austria;µg/m³;0.66999995;2017-07-20T21:00:00+02:00;Austria
AT;Oberösterreich;AT4S217;48.2094444439,14.4369444444;CO;EEA Austria;µg/m³;240.13999;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT31401;48.0861110995,16.3022222;CO;EEA Austria;µg/m³;320.1;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30502;48.8786110995,15.04666667;PM10;EEA Austria;µg/m³;20.0;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT30502;48.8786110995,15.04666667;O3;EEA Austria;µg/m³;43.5;2021-11-25T10:00:00+01:00;Austria
AT;Niederösterreich;AT32702;48.1508039008,16.5116637428;NO2;EEA Austria;µg/m³;17.4018383;2021-11-25T10:00:00+01:00;Austria
AT;Oberösterreich;AT4S431;48.3027777772,14.2827777778;NO2;EEA Austria;µg/m³;27.40000152;2021-11-25T09:00:00+01:00;Austria
AT;Oberösterreich;AT4S431;48.3027777772,14.2827777778;PM10;EEA Austria;µg/m³;26.45199966;2021-11-25T10:00:00+01:00;Austria
AT;Steiermark;AT60107;47.0447222217,15.1527777778;PM10;EEA Austria;µg/m³;37.10074615;2021-11-25T10:00:00+01:00;Austria
AT;Kärnten;AT2VI12;46.6124999995,13.841389;NO2;EEA Austria;µg/m³;20.78000068;2021-11-25T10:00:00+01:00;Austria
AT;Wien;AT9BELG;48.174353055,16.3614172222;NO2;EEA Austria;µg/m³;21.30099296;2021-11-25T10:00:00+01:00;Austria
