linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
3,2,15.01.17,3031,5,8,412,1,BPLA,15.01.17,70224,70294,70248,70331,9,1608,1,LOEW,15.01.17,70308,70403,70326,70415,8780,42764,2,1,2,KLUS - ALBR,134713,1541,2256,11380,12644
3,2,15.01.17,3031,5,7,619,1,CENT,15.01.17,70098,70173,70122,70188,8,412,1,BPLA,15.01.17,70224,70294,70248,70331,8780,42764,2,1,2,KLUS - ALBR,134713,1938,1541,10988,11380
3,2,15.01.17,3031,5,6,1724,1,NEUM,15.01.17,69996,70064,70008,70076,7,619,1,CENT,15.01.17,70098,70173,70122,70188,8780,42764,2,1,2,KLUS - ALBR,134713,2641,1938,10799,10988
3,2,15.01.17,3031,5,5,1472,1,KUNS,15.01.17,69924,69986,69942,70006,6,1724,1,NEUM,15.01.17,69996,70064,70008,70076,8780,42764,2,1,2,KLUS - ALBR,134713,1305,2641,11407,10799
3,2,15.01.17,3031,5,4,1251,1,HOTT,15.01.17,69810,69872,69828,69884,5,1472,1,KUNS,15.01.17,69924,69986,69942,70006,8780,42764,2,1,2,KLUS - ALBR,134713,2870,1305,12640,11407
3,2,15.01.17,3031,5,3,2124,1,ROEM,15.01.17,69726,69790,69744,69804,4,1251,1,HOTT,15.01.17,69810,69872,69828,69884,8780,42764,2,1,2,KLUS - ALBR,134713,1531,2870,6140,12640
3,2,15.01.17,3031,5,2,1278,1,HOEL,15.01.17,69654,69718,69666,69731,3,2124,1,ROEM,15.01.17,69726,69790,69744,69804,8780,42764,2,1,2,KLUS - ALBR,134713,1406,1531,11546,6140
3,2,15.01.17,3031,5,1,1430,0,KLUS,15.01.17,69600,69644,69600,69644,2,1278,1,HOEL,15.01.17,69654,69718,69666,69731,8780,42764,2,1,2,KLUS - ALBR,134713,1905,1406,11108,11546
3,1,15.01.17,3019,4,20,1278,0,HOEL,15.01.17,51654,51683,51666,51689,21,1430,0,KLUS,15.01.17,51756,51796,51756,52175,8742,42763,1,1,1,ALBR - KLUS,135812,1406,1905,12567,11108
3,1,15.01.17,3019,4,19,2124,0,ROEM,15.01.17,51576,51601,51594,51624,20,1278,0,HOEL,15.01.17,51654,51683,51666,51689,8742,42763,1,1,1,ALBR - KLUS,135812,1531,1406,12602,12567
3,1,15.01.17,3019,4,18,1251,0,HOTT,15.01.17,51492,51498,51504,51522,19,2124,0,ROEM,15.01.17,51576,51601,51594,51624,8742,42763,1,1,1,ALBR - KLUS,135812,2870,1531,10650,12602
3,1,15.01.17,3019,4,17,1472,0,KUNS,15.01.17,51402,51403,51426,51423,18,1251,0,HOTT,15.01.17,51492,51498,51504,51522,8742,42763,1,1,1,ALBR - KLUS,135812,1305,2870,10790,10650
3,1,15.01.17,3019,4,16,1724,0,NEUM,15.01.17,51342,51330,51354,51342,17,1472,0,KUNS,15.01.17,51402,51403,51426,51423,8742,42763,1,1,1,ALBR - KLUS,135812,2641,1305,9144,10790
3,1,15.01.17,3019,4,15,619,0,CENT,15.01.17,51246,51222,51270,51247,16,1724,0,NEUM,15.01.17,51342,51330,51354,51342,8742,42763,1,1,1,ALBR - KLUS,135812,1938,2641,12763,9144
3,1,15.01.17,3019,4,14,412,0,BPLA,15.01.17,51120,51096,51144,51133,15,619,0,CENT,15.01.17,51246,51222,51270,51247,8742,42763,1,1,1,ALBR - KLUS,135812,1541,1938,12805,12763
3,1,15.01.17,3019,4,13,1608,0,LOEW,15.01.17,51030,51021,51048,51034,14,412,0,BPLA,15.01.17,51120,51096,51144,51133,8742,42763,1,1,1,ALBR - KLUS,135812,2256,1541,11277,12805
3,1,15.01.17,3019,4,12,1366,0,SIHP,15.01.17,50934,50920,50952,50948,13,1608,0,LOEW,15.01.17,51030,51021,51048,51034,8742,42763,1,1,1,ALBR - KLUS,135812,2262,2256,5153,11277
3,1,15.01.17,3019,4,11,2556,0,STAU,15.01.17,50730,50701,50820,50792,12,1366,0,SIHP,15.01.17,50934,50920,50952,50948,8742,42763,1,1,1,ALBR - KLUS,135812,1502,2262,10622,5153
3,1,15.01.17,3019,4,10,478,0,BEZI,15.01.17,50634,50614,50652,50625,11,2556,0,STAU,15.01.17,50730,50701,50820,50792,8742,42763,1,1,1,ALBR - KLUS,135812,1306,1502,12780,10622
3,1,15.01.17,3019,4,9,1357,0,KALK,15.01.17,50550,50533,50568,50549,10,478,0,BEZI,15.01.17,50634,50614,50652,50625,8742,42763,1,1,1,ALBR - KLUS,135812,1906,1306,10760,12780
3,1,15.01.17,3019,4,8,1579,0,LOCH,15.01.17,50466,50462,50484,50475,9,1357,0,KALK,15.01.17,50550,50533,50568,50549,8742,42763,1,1,1,ALBR - KLUS,135812,2248,1906,10559,10760
3,1,15.01.17,3019,4,7,3019,0,ZYPR,15.01.17,50412,50407,50424,50417,8,1579,0,LOCH,15.01.17,50466,50462,50484,50475,8742,42763,1,1,1,ALBR - KLUS,135812,2250,2248,10570,10559
3,1,15.01.17,3019,4,6,48,2,ALBP,15.01.17,50334,50338,50358,50358,7,3019,0,ZYPR,15.01.17,50412,50407,50424,50417,8742,42763,1,1,1,ALBR - KLUS,135812,1535,2250,10601,10570
3,1,15.01.17,3019,4,5,1446,0,KSIH,15.01.17,50280,50271,50292,50295,6,48,2,ALBP,15.01.17,50334,50338,50358,50358,8742,42763,1,1,1,ALBR - KLUS,135812,2582,1535,6320,10601
3,1,15.01.17,3019,4,4,1252,0,HUBE,15.01.17,50190,50184,50208,50203,5,1446,0,KSIH,15.01.17,50280,50271,50292,50295,8742,42763,1,1,1,ALBR - KLUS,135812,2871,2582,10655,6320
3,1,15.01.17,3003,7,20,1278,0,HOEL,15.01.17,32448,32435,32460,32444,21,1430,0,KLUS,15.01.17,32550,32535,32550,32977,8830,42763,1,1,1,ALBR - KLUS,136512,1406,1905,12567,11108
3,1,15.01.17,3003,7,19,2124,0,ROEM,15.01.17,32376,32370,32388,32388,20,1278,0,HOEL,15.01.17,32448,32435,32460,32444,8830,42763,1,1,1,ALBR - KLUS,136512,1531,1406,12602,12567
3,1,15.01.17,3003,7,18,1251,0,HOTT,15.01.17,32292,32286,32304,32296,19,2124,0,ROEM,15.01.17,32376,32370,32388,32388,8830,42763,1,1,1,ALBR - KLUS,136512,2870,1531,10650,12602
3,1,15.01.17,3003,7,17,1472,0,KUNS,15.01.17,32202,32210,32226,32227,18,1251,0,HOTT,15.01.17,32292,32286,32304,32296,8830,42763,1,1,1,ALBR - KLUS,136512,1305,2870,10790,10650
3,1,15.01.17,3003,7,16,1724,0,NEUM,15.01.17,32142,32152,32154,32162,17,1472,0,KUNS,15.01.17,32202,32210,32226,32227,8830,42763,1,1,1,ALBR - KLUS,136512,2641,1305,9144,10790
3,1,15.01.17,3003,7,15,619,0,CENT,15.01.17,32052,32059,32070,32075,16,1724,0,NEUM,15.01.17,32142,32152,32154,32162,8830,42763,1,1,1,ALBR - KLUS,136512,1938,2641,12763,9144
3,1,15.01.17,3003,7,14,412,0,BPLA,15.01.17,31932,31899,31956,31951,15,619,0,CENT,15.01.17,32052,32059,32070,32075,8830,42763,1,1,1,ALBR - KLUS,136512,1541,1938,12805,12763
3,1,15.01.17,3003,7,13,1608,0,LOEW,15.01.17,31848,31817,31866,31828,14,412,0,BPLA,15.01.17,31932,31899,31956,31951,8830,42763,1,1,1,ALBR - KLUS,136512,2256,1541,11277,12805
3,1,15.01.17,3003,7,12,1366,0,SIHP,15.01.17,31752,31731,31770,31751,13,1608,0,LOEW,15.01.17,31848,31817,31866,31828,8830,42763,1,1,1,ALBR - KLUS,136512,2262,2256,5153,11277
3,1,15.01.17,3003,7,11,2556,0,STAU,15.01.17,31548,31563,31638,31617,12,1366,0,SIHP,15.01.17,31752,31731,31770,31751,8830,42763,1,1,1,ALBR - KLUS,136512,1502,2262,10622,5153
3,1,15.01.17,3003,7,10,478,0,BEZI,15.01.17,31458,31477,31470,31492,11,2556,0,STAU,15.01.17,31548,31563,31638,31617,8830,42763,1,1,1,ALBR - KLUS,136512,1306,1502,12780,10622
3,1,15.01.17,3003,7,9,1357,0,KALK,15.01.17,31374,31377,31392,31417,10,478,0,BEZI,15.01.17,31458,31477,31470,31492,8830,42763,1,1,1,ALBR - KLUS,136512,1906,1306,10760,12780
3,1,15.01.17,3003,7,8,1579,0,LOCH,15.01.17,31290,31302,31308,31321,9,1357,0,KALK,15.01.17,31374,31377,31392,31417,8830,42763,1,1,1,ALBR - KLUS,136512,2248,1906,10559,10760
3,1,15.01.17,3003,7,7,3019,0,ZYPR,15.01.17,31236,31247,31248,31259,8,1579,0,LOCH,15.01.17,31290,31302,31308,31321,8830,42763,1,1,1,ALBR - KLUS,136512,2250,2248,10570,10559
3,1,15.01.17,3003,7,6,48,2,ALBP,15.01.17,31158,31182,31182,31200,7,3019,0,ZYPR,15.01.17,31236,31247,31248,31259,8830,42763,1,1,1,ALBR - KLUS,136512,1535,2250,10601,10570
3,1,15.01.17,3003,7,5,1446,0,KSIH,15.01.17,31104,31130,31116,31140,6,48,2,ALBP,15.01.17,31158,31182,31182,31200,8830,42763,1,1,1,ALBR - KLUS,136512,2582,1535,6320,10601
3,1,15.01.17,3003,7,4,1252,0,HUBE,15.01.17,31020,31050,31032,31063,5,1446,0,KSIH,15.01.17,31104,31130,31116,31140,8830,42763,1,1,1,ALBR - KLUS,136512,2871,2582,10655,6320
3,1,15.01.17,3003,7,3,2385,0,SIEM,15.01.17,30930,30933,30942,30962,4,1252,0,HUBE,15.01.17,31020,31050,31032,31063,8830,42763,1,1,1,ALBR - KLUS,136512,2640,2871,12026,10655
3,1,15.01.17,3003,7,2,840,0,FELL,15.01.17,30852,30869,30864,30884,3,2385,0,SIEM,15.01.17,30930,30933,30942,30962,8830,42763,1,1,1,ALBR - KLUS,136512,2713,2640,10643,12026
3,1,15.01.17,3003,7,1,47,0,ALBR,15.01.17,30780,30792,30780,30792,2,840,0,FELL,15.01.17,30852,30869,30864,30884,8830,42763,1,1,1,ALBR - KLUS,136512,2810,2713,10744,10643
3,2,15.01.17,3003,7,20,840,1,FELL,15.01.17,38886,38728,38898,38746,21,47,0,ALBR,15.01.17,38970,38809,38970,39152,8833,42764,2,1,2,KLUS - ALBR,136512,2713,2810,6451,10744
3,2,15.01.17,3003,7,19,2385,1,SIEM,15.01.17,38814,38659,38826,38665,20,840,1,FELL,15.01.17,38886,38728,38898,38746,8833,42764,2,1,2,KLUS - ALBR,136512,2640,2713,12017,6451
3,2,15.01.17,3003,7,18,1252,1,HUBE,15.01.17,38724,38584,38736,38594,19,2385,1,SIEM,15.01.17,38814,38659,38826,38665,8833,42764,2,1,2,KLUS - ALBR,136512,2871,2640,11397,12017
3,2,15.01.17,3003,7,17,1446,1,KSIH,15.01.17,38640,38507,38652,38520,18,1252,1,HUBE,15.01.17,38724,38584,38736,38594,8833,42764,2,1,2,KLUS - ALBR,136512,2582,2871,6319,11397
3,2,15.01.17,3003,7,16,48,3,ALBP,15.01.17,38574,38463,38598,38474,17,1446,1,KSIH,15.01.17,38640,38507,38652,38520,8833,42764,2,1,2,KLUS - ALBR,136512,1535,2582,11400,6319
3,2,15.01.17,3003,7,15,3019,1,ZYPR,15.01.17,38502,38403,38514,38415,16,48,3,ALBP,15.01.17,38574,38463,38598,38474,8833,42764,2,1,2,KLUS - ALBR,136512,2250,1535,10535,11400
3,2,15.01.17,3003,7,14,1579,1,LOCH,15.01.17,38442,38350,38460,38363,15,3019,1,ZYPR,15.01.17,38502,38403,38514,38415,8833,42764,2,1,2,KLUS - ALBR,136512,2248,2250,10544,10535
3,2,15.01.17,3003,7,13,1357,1,KALK,15.01.17,38364,38269,38382,38280,14,1579,1,LOCH,15.01.17,38442,38350,38460,38363,8833,42764,2,1,2,KLUS - ALBR,136512,1906,2248,10563,10544
3,2,15.01.17,3003,7,12,478,1,BEZI,15.01.17,38286,38211,38298,38215,13,1357,1,KALK,15.01.17,38364,38269,38382,38280,8833,42764,2,1,2,KLUS - ALBR,136512,1306,1906,12845,10563
3,2,15.01.17,3003,7,11,2556,1,STAU,15.01.17,38124,38064,38214,38148,12,478,1,BEZI,15.01.17,38286,38211,38298,38215,8833,42764,2,1,2,KLUS - ALBR,136512,1502,1306,10532,12845
3,2,15.01.17,3003,7,10,1366,1,SIHP,15.01.17,38004,37949,38022,37967,11,2556,1,STAU,15.01.17,38124,38064,38214,38148,8833,42764,2,1,2,KLUS - ALBR,136512,2262,1502,12596,10532
3,2,15.01.17,3003,7,9,1608,1,LOEW,15.01.17,37908,37877,37926,37883,10,1366,1,SIHP,15.01.17,38004,37949,38022,37967,8833,42764,2,1,2,KLUS - ALBR,136512,2256,2262,12644,12596
3,1,15.01.17,2074,2,3,2385,0,SIEM,15.01.17,69900,69883,69912,69893,4,1252,0,HUBE,15.01.17,69990,69987,70008,69998,8627,42763,1,1,1,ALBR - KLUS,137381,2640,2871,12026,10655
3,1,15.01.17,2074,2,2,840,0,FELL,15.01.17,69822,69819,69834,69828,3,2385,0,SIEM,15.01.17,69900,69883,69912,69893,8627,42763,1,1,1,ALBR - KLUS,137381,2713,2640,10643,12026
3,1,15.01.17,2074,2,1,47,0,ALBR,15.01.17,69750,69736,69750,69736,2,840,0,FELL,15.01.17,69822,69819,69834,69828,8627,42763,1,1,1,ALBR - KLUS,137381,2810,2713,10744,10643
3,2,15.01.17,3003,7,8,412,1,BPLA,15.01.17,37824,37793,37848,37822,9,1608,1,LOEW,15.01.17,37908,37877,37926,37883,8833,42764,2,1,2,KLUS - ALBR,136512,1541,2256,11380,12644
3,2,15.01.17,3003,7,7,619,1,CENT,15.01.17,37698,37670,37722,37683,8,412,1,BPLA,15.01.17,37824,37793,37848,37822,8833,42764,2,1,2,KLUS - ALBR,136512,1938,1541,10988,11380
3,2,15.01.17,3003,7,6,1724,1,NEUM,15.01.17,37596,37576,37608,37587,7,619,1,CENT,15.01.17,37698,37670,37722,37683,8833,42764,2,1,2,KLUS - ALBR,136512,2641,1938,10799,10988
3,2,15.01.17,3003,7,5,1472,1,KUNS,15.01.17,37524,37512,37542,37525,6,1724,1,NEUM,15.01.17,37596,37576,37608,37587,8833,42764,2,1,2,KLUS - ALBR,136512,1305,2641,11407,10799
3,2,15.01.17,3003,7,4,1251,1,HOTT,15.01.17,37410,37415,37428,37430,5,1472,1,KUNS,15.01.17,37524,37512,37542,37525,8833,42764,2,1,2,KLUS - ALBR,136512,2870,1305,12640,11407
3,2,15.01.17,3003,7,3,2124,1,ROEM,15.01.17,37326,37338,37344,37354,4,1251,1,HOTT,15.01.17,37410,37415,37428,37430,8833,42764,2,1,2,KLUS - ALBR,136512,1531,2870,6140,12640
3,2,15.01.17,3003,7,2,1278,1,HOEL,15.01.17,37254,37281,37266,37292,3,2124,1,ROEM,15.01.17,37326,37338,37344,37354,8833,42764,2,1,2,KLUS - ALBR,136512,1406,1531,11546,6140
3,2,15.01.17,3003,7,1,1430,0,KLUS,15.01.17,37200,37211,37200,37211,2,1278,1,HOEL,15.01.17,37254,37281,37266,37292,8833,42764,2,1,2,KLUS - ALBR,136512,1905,1406,11108,11546
3,2,15.01.17,3033,1,20,840,1,FELL,15.01.17,85890,85917,85902,85929,21,47,0,ALBR,15.01.17,85968,85992,85968,86605,9407,42764,2,1,2,KLUS - ALBR,134688,2713,2810,6451,10744
3,2,15.01.17,3033,1,19,2385,1,SIEM,15.01.17,85818,85814,85830,85835,20,840,1,FELL,15.01.17,85890,85917,85902,85929,9407,42764,2,1,2,KLUS - ALBR,134688,2640,2713,12017,6451
3,2,15.01.17,3033,1,18,1252,1,HUBE,15.01.17,85728,85730,85740,85743,19,2385,1,SIEM,15.01.17,85818,85814,85830,85835,9407,42764,2,1,2,KLUS - ALBR,134688,2871,2640,11397,12017
3,2,15.01.17,3033,1,17,1446,1,KSIH,15.01.17,85644,85645,85656,85656,18,1252,1,HUBE,15.01.17,85728,85730,85740,85743,9407,42764,2,1,2,KLUS - ALBR,134688,2582,2871,6319,11397
3,2,15.01.17,3033,1,16,48,3,ALBP,15.01.17,85578,85583,85602,85599,17,1446,1,KSIH,15.01.17,85644,85645,85656,85656,9407,42764,2,1,2,KLUS - ALBR,134688,1535,2582,11400,6319
3,2,15.01.17,3033,1,15,3019,1,ZYPR,15.01.17,85506,85507,85518,85521,16,48,3,ALBP,15.01.17,85578,85583,85602,85599,9407,42764,2,1,2,KLUS - ALBR,134688,2250,1535,10535,11400
3,2,15.01.17,3033,1,14,1579,1,LOCH,15.01.17,85446,85442,85464,85462,15,3019,1,ZYPR,15.01.17,85506,85507,85518,85521,9407,42764,2,1,2,KLUS - ALBR,134688,2248,2250,10544,10535
3,2,15.01.17,3033,1,13,1357,1,KALK,15.01.17,85368,85355,85386,85382,14,1579,1,LOCH,15.01.17,85446,85442,85464,85462,9407,42764,2,1,2,KLUS - ALBR,134688,1906,2248,10563,10544
3,2,15.01.17,3033,1,12,478,1,BEZI,15.01.17,85296,85284,85308,85294,13,1357,1,KALK,15.01.17,85368,85355,85386,85382,9407,42764,2,1,2,KLUS - ALBR,134688,1306,1906,12845,10563
3,2,15.01.17,3033,1,11,2556,1,STAU,15.01.17,85134,85152,85224,85218,12,478,1,BEZI,15.01.17,85296,85284,85308,85294,9407,42764,2,1,2,KLUS - ALBR,134688,1502,1306,10532,12845
3,2,15.01.17,3033,1,10,1366,1,SIHP,15.01.17,85014,85039,85032,85054,11,2556,1,STAU,15.01.17,85134,85152,85224,85218,9407,42764,2,1,2,KLUS - ALBR,134688,2262,1502,12596,10532
3,2,15.01.17,3033,1,9,1608,1,LOEW,15.01.17,84918,84963,84936,84973,10,1366,1,SIHP,15.01.17,85014,85039,85032,85054,9407,42764,2,1,2,KLUS - ALBR,134688,2256,2262,12644,12596
3,2,15.01.17,3033,1,8,412,1,BPLA,15.01.17,84840,84872,84858,84896,9,1608,1,LOEW,15.01.17,84918,84963,84936,84973,9407,42764,2,1,2,KLUS - ALBR,134688,1541,2256,11380,12644
3,2,15.01.17,3033,1,7,619,1,CENT,15.01.17,84720,84732,84744,84768,8,412,1,BPLA,15.01.17,84840,84872,84858,84896,9407,42764,2,1,2,KLUS - ALBR,134688,1938,1541,10988,11380
3,2,15.01.17,3033,1,6,1724,1,NEUM,15.01.17,84618,84626,84630,84640,7,619,1,CENT,15.01.17,84720,84732,84744,84768,9407,42764,2,1,2,KLUS - ALBR,134688,2641,1938,10799,10988
3,2,15.01.17,3033,1,5,1472,1,KUNS,15.01.17,84546,84555,84564,84570,6,1724,1,NEUM,15.01.17,84618,84626,84630,84640,9407,42764,2,1,2,KLUS - ALBR,134688,1305,2641,11407,10799
3,2,15.01.17,3033,1,4,1251,1,HOTT,15.01.17,84444,84452,84456,84464,5,1472,1,KUNS,15.01.17,84546,84555,84564,84570,9407,42764,2,1,2,KLUS - ALBR,134688,2870,1305,12640,11407
3,2,15.01.17,3033,1,3,2124,1,ROEM,15.01.17,84366,84378,84378,84385,4,1251,1,HOTT,15.01.17,84444,84452,84456,84464,9407,42764,2,1,2,KLUS - ALBR,134688,1531,2870,6140,12640
3,2,15.01.17,3033,1,2,1278,1,HOEL,15.01.17,84294,84320,84306,84325,3,2124,1,ROEM,15.01.17,84366,84378,84378,84385,9407,42764,2,1,2,KLUS - ALBR,134688,1406,1531,11546,6140
3,2,15.01.17,3033,1,1,1430,0,KLUS,15.01.17,84240,84240,84240,84240,2,1278,1,HOEL,15.01.17,84294,84320,84306,84325,9407,42764,2,1,2,KLUS - ALBR,134688,1905,1406,11108,11546
3,2,15.01.17,3033,1,20,840,1,FELL,15.01.17,56286,56360,56298,56372,21,47,0,ALBR,15.01.17,56370,56442,56370,56555,9393,42764,2,1,2,KLUS - ALBR,134688,2713,2810,6451,10744
3,2,15.01.17,3033,1,19,2385,1,SIEM,15.01.17,56214,56273,56226,56286,20,840,1,FELL,15.01.17,56286,56360,56298,56372,9393,42764,2,1,2,KLUS - ALBR,134688,2640,2713,12017,6451
3,2,15.01.17,3033,1,18,1252,1,HUBE,15.01.17,56124,56157,56136,56172,19,2385,1,SIEM,15.01.17,56214,56273,56226,56286,9393,42764,2,1,2,KLUS - ALBR,134688,2871,2640,11397,12017
3,2,15.01.17,3033,1,17,1446,1,KSIH,15.01.17,56040,56064,56052,56080,18,1252,1,HUBE,15.01.17,56124,56157,56136,56172,9393,42764,2,1,2,KLUS - ALBR,134688,2582,2871,6319,11397
3,2,15.01.17,3033,1,16,48,3,ALBP,15.01.17,55974,55999,55998,56018,17,1446,1,KSIH,15.01.17,56040,56064,56052,56080,9393,42764,2,1,2,KLUS - ALBR,134688,1535,2582,11400,6319
3,2,15.01.17,3033,1,15,3019,1,ZYPR,15.01.17,55902,55931,55914,55942,16,48,3,ALBP,15.01.17,55974,55999,55998,56018,9393,42764,2,1,2,KLUS - ALBR,134688,2250,1535,10535,11400
3,2,15.01.17,3033,1,14,1579,1,LOCH,15.01.17,55842,55869,55860,55884,15,3019,1,ZYPR,15.01.17,55902,55931,55914,55942,9393,42764,2,1,2,KLUS - ALBR,134688,2248,2250,10544,10535
3,2,15.01.17,3033,1,13,1357,1,KALK,15.01.17,55764,55793,55782,55813,14,1579,1,LOCH,15.01.17,55842,55869,55860,55884,9393,42764,2,1,2,KLUS - ALBR,134688,1906,2248,10563,10544
3,2,15.01.17,3033,1,12,478,1,BEZI,15.01.17,55686,55713,55698,55732,13,1357,1,KALK,15.01.17,55764,55793,55782,55813,9393,42764,2,1,2,KLUS - ALBR,134688,1306,1906,12845,10563
3,2,15.01.17,3033,1,11,2556,1,STAU,15.01.17,55524,55574,55614,55627,12,478,1,BEZI,15.01.17,55686,55713,55698,55732,9393,42764,2,1,2,KLUS - ALBR,134688,1502,1306,10532,12845
3,2,15.01.17,3033,1,10,1366,1,SIHP,15.01.17,55404,55462,55422,55479,11,2556,1,STAU,15.01.17,55524,55574,55614,55627,9393,42764,2,1,2,KLUS - ALBR,134688,2262,1502,12596,10532
3,2,15.01.17,3033,1,9,1608,1,LOEW,15.01.17,55308,55367,55326,55383,10,1366,1,SIHP,15.01.17,55404,55462,55422,55479,9393,42764,2,1,2,KLUS - ALBR,134688,2256,2262,12644,12596
3,2,15.01.17,3033,1,8,412,1,BPLA,15.01.17,55224,55274,55248,55307,9,1608,1,LOEW,15.01.17,55308,55367,55326,55383,9393,42764,2,1,2,KLUS - ALBR,134688,1541,2256,11380,12644
3,2,15.01.17,3033,1,7,619,1,CENT,15.01.17,55098,55150,55122,55172,8,412,1,BPLA,15.01.17,55224,55274,55248,55307,9393,42764,2,1,2,KLUS - ALBR,134688,1938,1541,10988,11380
3,2,15.01.17,3033,1,6,1724,1,NEUM,15.01.17,54996,55039,55008,55061,7,619,1,CENT,15.01.17,55098,55150,55122,55172,9393,42764,2,1,2,KLUS - ALBR,134688,2641,1938,10799,10988
3,2,15.01.17,3033,1,5,1472,1,KUNS,15.01.17,54924,54968,54942,54985,6,1724,1,NEUM,15.01.17,54996,55039,55008,55061,9393,42764,2,1,2,KLUS - ALBR,134688,1305,2641,11407,10799
3,2,15.01.17,3033,1,4,1251,1,HOTT,15.01.17,54810,54847,54828,54866,5,1472,1,KUNS,15.01.17,54924,54968,54942,54985,9393,42764,2,1,2,KLUS - ALBR,134688,2870,1305,12640,11407
3,2,15.01.17,3033,1,3,2124,1,ROEM,15.01.17,54726,54763,54744,54779,4,1251,1,HOTT,15.01.17,54810,54847,54828,54866,9393,42764,2,1,2,KLUS - ALBR,134688,1531,2870,6140,12640
3,2,15.01.17,3033,1,2,1278,1,HOEL,15.01.17,54654,54698,54666,54708,3,2124,1,ROEM,15.01.17,54726,54763,54744,54779,9393,42764,2,1,2,KLUS - ALBR,134688,1406,1531,11546,6140
3,2,15.01.17,3033,1,1,1430,0,KLUS,15.01.17,54600,54628,54600,54628,2,1278,1,HOEL,15.01.17,54654,54698,54666,54708,9393,42764,2,1,2,KLUS - ALBR,134688,1905,1406,11108,11546
3,2,15.01.17,3087,3,20,840,1,FELL,15.01.17,65886,66037,65898,66051,21,47,0,ALBR,15.01.17,65970,66119,65970,66147,8658,42764,2,1,2,KLUS - ALBR,135250,2713,2810,6451,10744
3,2,15.01.17,3087,3,19,2385,1,SIEM,15.01.17,65814,65943,65826,65959,20,840,1,FELL,15.01.17,65886,66037,65898,66051,8658,42764,2,1,2,KLUS - ALBR,135250,2640,2713,12017,6451
3,2,15.01.17,3087,3,18,1252,1,HUBE,15.01.17,65724,65863,65736,65878,19,2385,1,SIEM,15.01.17,65814,65943,65826,65959,8658,42764,2,1,2,KLUS - ALBR,135250,2871,2640,11397,12017
3,2,15.01.17,3087,3,17,1446,1,KSIH,15.01.17,65640,65778,65652,65792,18,1252,1,HUBE,15.01.17,65724,65863,65736,65878,8658,42764,2,1,2,KLUS - ALBR,135250,2582,2871,6319,11397
3,2,15.01.17,3087,3,16,48,3,ALBP,15.01.17,65574,65716,65598,65734,17,1446,1,KSIH,15.01.17,65640,65778,65652,65792,8658,42764,2,1,2,KLUS - ALBR,135250,1535,2582,11400,6319
3,2,15.01.17,3087,3,15,3019,1,ZYPR,15.01.17,65502,65639,65514,65654,16,48,3,ALBP,15.01.17,65574,65716,65598,65734,8658,42764,2,1,2,KLUS - ALBR,135250,2250,1535,10535,11400
3,2,15.01.17,3087,3,14,1579,1,LOCH,15.01.17,65442,65572,65460,65593,15,3019,1,ZYPR,15.01.17,65502,65639,65514,65654,8658,42764,2,1,2,KLUS - ALBR,135250,2248,2250,10544,10535
3,2,15.01.17,3087,3,13,1357,1,KALK,15.01.17,65364,65494,65382,65520,14,1579,1,LOCH,15.01.17,65442,65572,65460,65593,8658,42764,2,1,2,KLUS - ALBR,135250,1906,2248,10563,10544
3,2,15.01.17,3087,3,12,478,1,BEZI,15.01.17,65286,65424,65298,65436,13,1357,1,KALK,15.01.17,65364,65494,65382,65520,8658,42764,2,1,2,KLUS - ALBR,135250,1306,1906,12845,10563
3,2,15.01.17,3087,3,11,2556,1,STAU,15.01.17,65124,65311,65214,65351,12,478,1,BEZI,15.01.17,65286,65424,65298,65436,8658,42764,2,1,2,KLUS - ALBR,135250,1502,1306,10532,12845
3,2,15.01.17,3087,3,10,1366,1,SIHP,15.01.17,65004,65135,65022,65174,11,2556,1,STAU,15.01.17,65124,65311,65214,65351,8658,42764,2,1,2,KLUS - ALBR,135250,2262,1502,12596,10532
3,2,15.01.17,3087,3,9,1608,1,LOEW,15.01.17,64908,65044,64926,65061,10,1366,1,SIHP,15.01.17,65004,65135,65022,65174,8658,42764,2,1,2,KLUS - ALBR,135250,2256,2262,12644,12596
3,2,15.01.17,3087,3,8,412,1,BPLA,15.01.17,64824,64930,64848,64987,9,1608,1,LOEW,15.01.17,64908,65044,64926,65061,8658,42764,2,1,2,KLUS - ALBR,135250,1541,2256,11380,12644
3,2,15.01.17,3087,3,7,619,1,CENT,15.01.17,64698,64764,64722,64783,8,412,1,BPLA,15.01.17,64824,64930,64848,64987,8658,42764,2,1,2,KLUS - ALBR,135250,1938,1541,10988,11380
3,2,15.01.17,3087,3,6,1724,1,NEUM,15.01.17,64596,64656,64608,64668,7,619,1,CENT,15.01.17,64698,64764,64722,64783,8658,42764,2,1,2,KLUS - ALBR,135250,2641,1938,10799,10988
