nouniquestr,method,company,measurements,trialn
eRuYh,mk,TUW,0.932965635896099,57
aKTdT,ac,TUW,0.800998897631878,43
NTUkO,zf,TUW,0.961131514733209,40
KtCpK,ac,HTC,0.648377155107213,94
PhTYU,ac,CTS,0.323395222713414,12
KFFJU,mk,CTS,0.925974603898614,67
UXWCP,mk,TUW,0.398713212849781,74
BkTbV,em,CTS,0.166639386869248,36
IfUdF,zf,HTC,0.069755328728751,6
ZuRoI,ac,TUW,0.431957654620981,41
eRuYh,ac,HTC,0.259981019164235,84
aKTdT,em,CTS,0.223289257543293,63
NTUkO,zf,TUW,0.466476297986417,1
KtCpK,em,CTS,0.246117632189508,37
PhTYU,em,CTS,0.1544204096653,72
KFFJU,ac,HTC,0.575901805102365,79
UXWCP,zf,HTC,0.423841817626087,13
BkTbV,mk,TUW,0.995042254538562,12
IfUdF,em,HTC,0.576972529651262,44
ZuRoI,ac,TUW,0.300234348969261,11
eRuYh,ac,CTS,0.715895145801517,34
aKTdT,zf,HTC,0.084420772252369,88
NTUkO,zf,HTC,0.069822813047839,24
KtCpK,zf,TUW,0.91958746259988,70
PhTYU,ac,HTC,0.489111213517032,82
KFFJU,ac,TUW,0.143051961600108,77
UXWCP,ac,TUW,0.349164510803579,56
BkTbV,em,HTC,0.258955631581869,2
IfUdF,zf,TUW,0.277035586348696,91
ZuRoI,mk,HTC,0.482752145172725,83
eRuYh,zf,HTC,0.065648508959718,44
aKTdT,em,CTS,0.854495694023956,50
NTUkO,ac,TUW,0.10040187169967,61
KtCpK,zf,TUW,0.08180836856112,33
PhTYU,mk,HTC,0.495202951687343,50
KFFJU,zf,HTC,0.669117446972126,92
UXWCP,em,CTS,0.657013291626483,11
BkTbV,mk,HTC,0.047813825238775,39
IfUdF,mk,CTS,0.185210364703527,67
ZuRoI,em,CTS,0.398034169015869,20
eRuYh,em,CTS,0.045449475700817,75
aKTdT,em,HTC,0.683813582990301,86
NTUkO,zf,TUW,0.372946568838178,86
KtCpK,ac,CTS,0.175983067930714,42
PhTYU,zf,CTS,0.971207962313735,97
KFFJU,mk,CTS,0.778965545223089,48
UXWCP,ac,CTS,0.613891550061906,66
BkTbV,mk,CTS,0.300494615362009,62
IfUdF,zf,TUW,0.059466455909295,20
ZuRoI,mk,TUW,0.233012172467212,95
eRuYh,ac,CTS,0.313290688413725,77
aKTdT,em,CTS,0.162041597413984,58
NTUkO,mk,CTS,0.467588710754881,4
KtCpK,ac,CTS,0.969660508216763,24
PhTYU,zf,CTS,0.956701144270661,30
KFFJU,ac,CTS,0.926293567853473,67
UXWCP,mk,CTS,0.571652610940662,42
BkTbV,ac,TUW,0.336084986484699,42
IfUdF,ac,CTS,0.98690293399925,76
ZuRoI,ac,TUW,0.918212509991747,16
eRuYh,em,CTS,0.571391849055605,5
aKTdT,em,CTS,0.614509986159161,22
NTUkO,em,CTS,0.662144409279838,75
KtCpK,mk,CTS,0.561478257951017,88
PhTYU,zf,TUW,0.155869788453557,60
KFFJU,mk,CTS,0.104918511883599,79
UXWCP,mk,TUW,0.534569625770433,26
BkTbV,em,HTC,0.598207366890667,27
IfUdF,mk,TUW,0.780607438529211,75
ZuRoI,mk,TUW,0.832897305361148,64
eRuYh,mk,CTS,0.867708158446523,60
aKTdT,mk,TUW,0.611242633591079,29
NTUkO,mk,CTS,0.028319107088433,67
KtCpK,em,HTC,0.583427103816201,77
PhTYU,mk,CTS,0.269759420708264,40
KFFJU,mk,CTS,0.218703539149443,79
UXWCP,em,TUW,0.987082930767975,77
BkTbV,ac,TUW,0.380718898091696,81
IfUdF,mk,TUW,0.79404303389027,69
ZuRoI,mk,CTS,0.53242574109221,28
eRuYh,ac,CTS,0.750611896831374,56
aKTdT,zf,TUW,0.515376904122745,3
NTUkO,mk,CTS,0.888677462704822,68
KtCpK,zf,TUW,0.096305564273073,16
PhTYU,mk,CTS,0.14271299661125,58
KFFJU,ac,TUW,0.088245084865808,56
UXWCP,em,HTC,0.502010699321746,42
BkTbV,zf,CTS,0.115987675900812,68
IfUdF,zf,HTC,0.05475554303475,10
ZuRoI,mk,HTC,0.638965802947206,89
eRuYh,em,CTS,0.201525358377908,54
aKTdT,zf,CTS,0.715939064784456,26
NTUkO,mk,TUW,0.038701098305955,79
KtCpK,mk,TUW,0.01012035633417,17
PhTYU,mk,TUW,0.936040238001799,35
KFFJU,zf,CTS,0.573470755179291,9
UXWCP,ac,CTS,0.83979974829983,77
BkTbV,zf,TUW,0.195666816150601,96
IfUdF,zf,TUW,0.188385605439654,4
ZuRoI,em,TUW,0.316393539496398,16
eRuYh,em,HTC,0.642552099256929,78
aKTdT,em,TUW,0.042267908440106,50
NTUkO,em,HTC,0.59272329380689,72
KtCpK,zf,CTS,0.820064851680866,67
PhTYU,zf,TUW,0.540606387795274,72
KFFJU,mk,TUW,0.612322588042963,86
UXWCP,zf,HTC,0.46335346358953,91
BkTbV,ac,CTS,0.505104180476066,95
IfUdF,mk,CTS,0.76436482861814,89
ZuRoI,em,CTS,0.02396700029943,1
eRuYh,zf,CTS,0.511305459433834,76
aKTdT,ac,CTS,0.524952036005926,62
NTUkO,mk,TUW,0.721534826915663,5
KtCpK,mk,HTC,0.75556797626755,12
PhTYU,em,TUW,0.171934583528945,95
KFFJU,zf,TUW,0.10211734601324,60
UXWCP,mk,CTS,0.138387331919695,89
BkTbV,ac,TUW,0.740658502923323,34
IfUdF,mk,CTS,0.002226425906196,70
ZuRoI,zf,CTS,0.673832094770139,51
eRuYh,mk,HTC,0.208956148873033,59
aKTdT,ac,HTC,0.862960569345595,81
NTUkO,em,TUW,0.537612353083249,94
KtCpK,ac,HTC,0.932158476009609,33
PhTYU,em,CTS,0.682557323899076,67
KFFJU,ac,TUW,0.367304782443452,38
UXWCP,em,HTC,0.194141733533486,84
BkTbV,em,TUW,0.982602358963498,94
IfUdF,mk,CTS,0.341878720980053,89
ZuRoI,em,TUW,0.15598331545412,2
eRuYh,zf,HTC,0.801514126326211,2
aKTdT,em,CTS,0.679059712843385,30
NTUkO,em,TUW,0.495335016033429,74
KtCpK,zf,TUW,0.484714951274259,62
PhTYU,mk,TUW,0.857091753367363,99
KFFJU,zf,HTC,0.205801692842918,46
UXWCP,mk,HTC,0.231389168673313,16
BkTbV,ac,CTS,0.701927854823303,30
IfUdF,mk,CTS,0.339635657666394,61
ZuRoI,mk,CTS,0.396627286552371,89
eRuYh,em,TUW,0.653200972504484,60
aKTdT,zf,CTS,0.09424080228781,80
NTUkO,em,TUW,0.568736615851812,67
KtCpK,mk,CTS,0.169083329706466,20
PhTYU,ac,CTS,0.07073580524572,30
KFFJU,mk,TUW,0.44901081524221,79
UXWCP,ac,HTC,0.40027853525033,24
BkTbV,em,TUW,0.557658048471908,60
IfUdF,zf,HTC,0.064125701546368,23
ZuRoI,mk,TUW,0.870130421986486,42
eRuYh,mk,TUW,0.775578369615778,50
aKTdT,mk,TUW,0.762960902679973,81
NTUkO,em,TUW,0.435898492253314,30
KtCpK,em,TUW,0.874196007511756,43
PhTYU,zf,CTS,0.024665151765032,54
KFFJU,ac,TUW,0.633926623491823,54
UXWCP,ac,HTC,0.259182827484533,40
BkTbV,em,TUW,0.483947926025201,23
IfUdF,zf,TUW,0.321491776333369,76
ZuRoI,em,CTS,0.188627965222452,66
eRuYh,mk,CTS,0.907370376944577,33
aKTdT,em,CTS,0.727671291074837,0
NTUkO,ac,CTS,0.931730294230196,18
KtCpK,em,HTC,0.761325804461882,75
PhTYU,mk,TUW,0.48266124724493,76
KFFJU,em,HTC,0.25995262876254,82
UXWCP,em,CTS,0.804215307910347,86
BkTbV,zf,HTC,0.35018004216463,57
IfUdF,zf,TUW,0.443012070741224,42
ZuRoI,zf,HTC,0.015600153763261,34
eRuYh,ac,CTS,0.040887800672335,4
aKTdT,mk,CTS,0.466608611223695,68
NTUkO,zf,CTS,0.297446088013665,44
KtCpK,ac,TUW,0.103236601076609,91
PhTYU,em,CTS,0.678335315429797,0
KFFJU,ac,HTC,0.571747912263489,71
UXWCP,zf,CTS,0.148980251617969,74
BkTbV,em,CTS,0.482270887221543,0
IfUdF,zf,CTS,0.698735717403906,25
ZuRoI,em,CTS,0.798098146080315,80
eRuYh,zf,TUW,0.790617863155223,3
aKTdT,zf,CTS,0.008253794112133,39
NTUkO,em,CTS,0.610339918409459,54
KtCpK,em,TUW,0.35710620775219,16
PhTYU,mk,HTC,0.463131118294193,19
KFFJU,zf,HTC,0.841770532940242,15
UXWCP,ac,TUW,0.052565212609132,12
BkTbV,zf,CTS,0.473100692265547,16
IfUdF,em,HTC,0.14993483341152,9
ZuRoI,em,CTS,0.610653816411918,89
eRuYh,ac,HTC,0.807001217600749,10
aKTdT,ac,CTS,0.480063805095298,4
NTUkO,zf,HTC,0.403278733785685,0
KtCpK,mk,HTC,0.916764870094063,3
PhTYU,em,TUW,0.405442738197398,64
KFFJU,zf,TUW,0.520717198907774,86
UXWCP,ac,TUW,0.002806991070356,2
BkTbV,ac,CTS,0.339530903854021,35
IfUdF,ac,TUW,0.839974888973105,96
ZuRoI,em,CTS,0.558845056285047,99
eRuYh,mk,TUW,0.601920818843871,81
aKTdT,em,HTC,0.166092233404907,86
NTUkO,mk,CTS,0.916294502698784,81
KtCpK,ac,TUW,0.161088677971624,64
PhTYU,mk,CTS,0.814148274521295,79
KFFJU,em,CTS,0.232829334413847,47
UXWCP,ac,TUW,0.760744763232366,94
BkTbV,zf,TUW,0.016838954636061,94
IfUdF,zf,TUW,0.930136197721956,49
ZuRoI,ac,CTS,0.99263281079871,11
eRuYh,zf,CTS,0.004382729824013,53
aKTdT,mk,TUW,0.0869398985685,9
NTUkO,mk,HTC,0.469480014480048,0
KtCpK,mk,CTS,0.547500519622937,27
PhTYU,zf,HTC,0.404154634430465,65
KFFJU,mk,TUW,0.245892248016325,66
UXWCP,ac,CTS,0.103173017262963,29
BkTbV,mk,CTS,0.524412081798222,1
IfUdF,zf,CTS,0.710438456321719,63
ZuRoI,zf,HTC,0.445167627128667,47
eRuYh,mk,HTC,0.37246627771523,64
aKTdT,em,TUW,0.016030452132559,49
NTUkO,zf,HTC,0.605538567405494,53
KtCpK,zf,CTS,0.189196818066283,15
PhTYU,mk,TUW,0.255732780808554,20
KFFJU,zf,TUW,0.516992999065667,15
UXWCP,mk,CTS,0.334103666262506,50
BkTbV,zf,TUW,0.020873771879802,83
IfUdF,zf,CTS,0.455782514802814,40
ZuRoI,em,TUW,0.482846036285579,99
eRuYh,em,HTC,0.193843156577241,2
aKTdT,ac,TUW,0.109623947171352,5
NTUkO,mk,HTC,0.277515019664778,12
KtCpK,zf,HTC,0.828232042177915,42
PhTYU,ac,CTS,0.605661481804905,68
KFFJU,ac,TUW,0.623480507138161,52
UXWCP,mk,TUW,0.779616843374448,13
BkTbV,ac,TUW,0.147323032570347,83
IfUdF,em,TUW,0.768278108294249,87
ZuRoI,mk,TUW,0.944970476154927,87
eRuYh,em,TUW,0.270150756787061,55
aKTdT,zf,HTC,0.847916710210415,63
NTUkO,ac,CTS,0.075547079566258,14
KtCpK,em,TUW,0.022025741958751,62
PhTYU,mk,TUW,0.435678669186825,41
KFFJU,em,CTS,0.588284042883599,83
UXWCP,zf,HTC,0.210648072874846,39
BkTbV,zf,HTC,0.01795477571274,53
IfUdF,zf,TUW,0.948212878399828,14
ZuRoI,em,CTS,0.01973452248921,60
eRuYh,em,TUW,0.191801680673614,75
aKTdT,em,HTC,0.907435299135094,57
NTUkO,em,HTC,0.066431675963001,8
KtCpK,zf,CTS,0.236271647881602,16
PhTYU,mk,HTC,0.245314125596821,33
KFFJU,zf,TUW,0.660403159433731,72
UXWCP,em,HTC,0.835550407940838,2
BkTbV,zf,TUW,0.510229928784388,96
IfUdF,mk,CTS,0.794764898710948,55
ZuRoI,mk,CTS,0.641002827777158,30
eRuYh,ac,TUW,0.805633589134899,15
aKTdT,mk,CTS,0.688989110593909,74
NTUkO,zf,HTC,0.476859574880767,7
KtCpK,mk,TUW,0.457232443246485,81
PhTYU,mk,TUW,0.762266006278511,68
KFFJU,ac,CTS,0.195153341433992,87
UXWCP,ac,TUW,0.545978422285911,96
BkTbV,zf,CTS,0.147548667894463,69
IfUdF,zf,TUW,0.874093862306159,5
ZuRoI,zf,CTS,0.830603730819699,2
eRuYh,em,HTC,0.155056769024171,61
aKTdT,ac,CTS,0.790655573408216,62
NTUkO,ac,HTC,0.141842705322411,65
KtCpK,em,HTC,0.625050227255943,85
PhTYU,mk,HTC,0.9087100129154,91
KFFJU,zf,CTS,0.960242400057466,65
UXWCP,em,TUW,0.586025489414766,34
BkTbV,mk,HTC,0.449889651493256,3
IfUdF,mk,TUW,0.472982064844993,98
ZuRoI,ac,TUW,0.821874039523742,94
eRuYh,em,TUW,0.953654945986918,94
aKTdT,ac,TUW,0.756777839562643,63
NTUkO,em,CTS,0.860870631043898,94
KtCpK,em,TUW,0.37689276198671,21
PhTYU,ac,CTS,0.762945493327413,16
KFFJU,ac,TUW,0.057318905142679,59
UXWCP,ac,HTC,0.172645806341876,67
BkTbV,zf,HTC,0.578929241671859,70
IfUdF,em,CTS,0.122001838503953,38
ZuRoI,mk,TUW,0.632080542387437,98
eRuYh,ac,TUW,0.860152480801376,55
aKTdT,em,HTC,0.307237592578816,13
NTUkO,mk,CTS,0.120090298249683,77
KtCpK,ac,HTC,0.874243703238091,65
PhTYU,zf,HTC,0.856807148180605,8
KFFJU,em,CTS,0.133221132742568,21
UXWCP,em,TUW,0.8982604674223,57
BkTbV,mk,CTS,0.896900111157539,34
IfUdF,zf,TUW,0.351856292065182,40
ZuRoI,ac,TUW,0.746483083514092,60
eRuYh,em,TUW,0.028512653832539,53
aKTdT,mk,CTS,0.113884829884434,42
NTUkO,ac,HTC,0.463631082245723,65
KtCpK,zf,HTC,0.813341503689413,80
PhTYU,em,CTS,0.106605932056126,28
KFFJU,ac,CTS,0.450311859101354,4
UXWCP,em,HTC,0.966287505198267,65
BkTbV,ac,TUW,0.765089605851254,30
IfUdF,zf,HTC,0.40311610472646,57
ZuRoI,mk,CTS,0.968375726445882,73
eRuYh,zf,TUW,0.609563477380422,76
aKTdT,mk,TUW,0.980076481625374,26
NTUkO,ac,CTS,0.552375169957547,74
KtCpK,em,TUW,0.168759473050938,72
PhTYU,mk,HTC,0.226570092894224,38
KFFJU,ac,CTS,0.924464942393945,61
UXWCP,zf,TUW,0.853129758335142,84
BkTbV,mk,TUW,0.679226432167496,75
IfUdF,zf,CTS,0.151696218831828,40
ZuRoI,ac,CTS,0.126797659822334,88
eRuYh,mk,HTC,0.664424873506942,28
aKTdT,zf,TUW,0.042521685670501,57
NTUkO,zf,TUW,0.486709423589766,8
KtCpK,ac,TUW,0.249517760292211,37
PhTYU,zf,TUW,0.924934537798952,19
KFFJU,ac,HTC,0.777863325350378,58
UXWCP,em,CTS,0.103187778001879,40
BkTbV,mk,CTS,0.051797445535357,48
IfUdF,zf,HTC,0.384674010460479,24
ZuRoI,ac,TUW,0.638607568049484,49
eRuYh,em,CTS,0.877173116235086,57
aKTdT,zf,HTC,0.791092021230602,89
NTUkO,mk,CTS,0.251035637329521,78
KtCpK,ac,HTC,0.117535931129158,22
PhTYU,mk,HTC,0.771875253827369,45
KFFJU,mk,HTC,0.70115111664752,52
UXWCP,em,CTS,0.93374104654666,28
BkTbV,ac,CTS,0.427019538129079,27
IfUdF,zf,TUW,0.704653807459675,55
ZuRoI,ac,CTS,0.574876271987927,26
eRuYh,ac,TUW,0.337391336606363,43
aKTdT,zf,TUW,0.809580723996184,58
NTUkO,mk,HTC,0.407956161700553,78
KtCpK,ac,CTS,0.141401583305948,9
PhTYU,em,TUW,0.318993728726648,59
KFFJU,mk,TUW,0.514718721263727,6
UXWCP,ac,CTS,0.443223574744013,29
BkTbV,mk,HTC,0.062506889708478,48
IfUdF,zf,HTC,0.408715017146908,39
ZuRoI,mk,HTC,0.769722025644264,15
eRuYh,zf,TUW,0.70383314112952,32
aKTdT,em,HTC,0.989735662454414,25
NTUkO,zf,TUW,0.950274024461834,31
KtCpK,mk,TUW,0.483165190161056,32
PhTYU,ac,TUW,0.298590165075743,38
KFFJU,zf,TUW,0.690555503995288,29
UXWCP,zf,CTS,0.069424825794288,6
BkTbV,mk,TUW,0.598901925411936,15
IfUdF,em,HTC,0.344442674866566,98
ZuRoI,zf,CTS,0.07725425461185,42
eRuYh,zf,CTS,0.575361468539072,9
aKTdT,mk,CTS,0.02599055661695,87
NTUkO,em,TUW,0.852758500104346,94
KtCpK,ac,HTC,0.478424741443116,61
PhTYU,mk,CTS,0.441056931768506,99
KFFJU,mk,HTC,0.584244793574575,3
UXWCP,ac,HTC,0.320384508242028,10
BkTbV,zf,TUW,0.933092593978504,41
IfUdF,em,TUW,0.138021644035096,13
ZuRoI,mk,TUW,0.589820803788803,30
eRuYh,ac,CTS,0.119961088901163,37
aKTdT,ac,HTC,0.145452790853099,9
NTUkO,zf,TUW,0.742910937037508,72
KtCpK,em,HTC,0.07718537459279,87
PhTYU,em,CTS,0.833614710361092,4
KFFJU,ac,CTS,0.320007084840891,73
UXWCP,ac,HTC,0.745150311488945,12
BkTbV,em,TUW,0.569314550976221,92
IfUdF,mk,HTC,0.401065935285542,79
ZuRoI,zf,CTS,0.733000341405515,59
eRuYh,zf,HTC,0.593685965331272,42
aKTdT,mk,TUW,0.7749043019945,13
NTUkO,em,HTC,0.798049610039652,70
KtCpK,ac,CTS,0.497990342870662,8
PhTYU,zf,HTC,0.594244471933301,43
KFFJU,ac,TUW,0.21453211091846,14
UXWCP,mk,HTC,0.358907367606038,46
BkTbV,zf,HTC,0.630159387980002,92
IfUdF,ac,TUW,0.610742992937651,4
ZuRoI,ac,TUW,0.36722904537382,96
eRuYh,mk,HTC,0.300857627544183,27
aKTdT,em,TUW,0.601701157323376,89
NTUkO,em,CTS,0.575239457983423,76
KtCpK,ac,HTC,0.658090922808396,27
PhTYU,mk,TUW,0.083405148624566,48
KFFJU,zf,HTC,0.309745523305373,61
UXWCP,ac,TUW,0.58613675486185,73
BkTbV,zf,HTC,0.816502095263202,76
IfUdF,em,CTS,0.072839373707216,7
ZuRoI,zf,HTC,0.428538839744067,46
eRuYh,mk,TUW,0.803377801240265,32
aKTdT,ac,CTS,0.476651613043557,92
NTUkO,zf,HTC,0.43648567362197,80
KtCpK,em,TUW,0.254748425467282,23
PhTYU,mk,HTC,0.982396877051892,91
KFFJU,zf,TUW,0.976501839705616,88
UXWCP,ac,TUW,0.872897216796814,92
BkTbV,ac,TUW,0.924180672585928,66
IfUdF,ac,TUW,0.955955179360508,62
ZuRoI,ac,HTC,0.354059949720857,65
eRuYh,ac,CTS,0.095027307733148,90
aKTdT,em,HTC,0.263680850484699,35
NTUkO,em,HTC,0.025587747370682,24
KtCpK,mk,HTC,0.802673443692978,14
PhTYU,mk,CTS,0.928991091821261,65
KFFJU,zf,CTS,0.496284670803253,3
UXWCP,mk,TUW,0.840221693137978,72
BkTbV,em,HTC,0.253599627374741,3
IfUdF,ac,HTC,0.91426841769978,93
ZuRoI,mk,HTC,0.372337427578789,82
eRuYh,ac,HTC,0.527039798494043,15
aKTdT,zf,CTS,0.769367320563286,27
NTUkO,mk,TUW,0.699593808046709,46
KtCpK,zf,TUW,0.644430736046501,44
PhTYU,zf,CTS,0.097051447990301,47
KFFJU,mk,CTS,0.881000481639268,26
UXWCP,ac,HTC,0.336184218788769,86
BkTbV,zf,TUW,0.050977254639497,34
IfUdF,zf,HTC,0.733262550815564,66
ZuRoI,ac,CTS,0.834896730043378,56
eRuYh,em,HTC,0.592767964548728,82
aKTdT,ac,CTS,0.88609813753526,45
NTUkO,zf,HTC,0.853117462866737,50
KtCpK,zf,TUW,0.487941651806957,6
PhTYU,ac,TUW,0.970034930838167,64
KFFJU,mk,CTS,0.767011504697348,79
UXWCP,zf,TUW,0.163111765723426,57
BkTbV,mk,TUW,0.755672649507827,69
IfUdF,ac,HTC,0.036480690450654,4
ZuRoI,ac,CTS,0.30673042130474,38
eRuYh,zf,HTC,0.783954984786066,1
aKTdT,zf,HTC,0.82956015126442,85
NTUkO,mk,HTC,0.896954976805129,61
KtCpK,mk,HTC,0.731791740121818,34
PhTYU,mk,HTC,0.954366774296076,41
KFFJU,ac,CTS,0.388351591570712,38
UXWCP,em,HTC,0.008247437373932,31
BkTbV,mk,HTC,0.966532179129173,87
IfUdF,zf,TUW,0.669396842275626,25
ZuRoI,ac,HTC,0.920521405818713,99
eRuYh,em,HTC,0.367273376804026,30
aKTdT,ac,TUW,0.593446907071496,12
NTUkO,em,HTC,0.413976040725928,78
KtCpK,zf,TUW,0.13288162366769,47
PhTYU,em,TUW,0.011191321062717,45
KFFJU,ac,CTS,0.477215786507839,83
UXWCP,ac,CTS,0.119700796484749,39
BkTbV,zf,HTC,0.524448737364974,15
IfUdF,ac,HTC,0.361678839683565,29
ZuRoI,zf,HTC,0.887803130363006,75
eRuYh,zf,HTC,0.709475124421384,46
aKTdT,ac,HTC,0.904858940514904,84
NTUkO,ac,HTC,0.430710325543431,93
KtCpK,mk,HTC,0.782794009159222,58
PhTYU,mk,CTS,0.905455819075744,47
KFFJU,ac,CTS,0.010704848821652,57
UXWCP,em,CTS,0.190016672208795,41
BkTbV,em,HTC,0.56426546738586,74
IfUdF,mk,HTC,0.970582277271915,80
ZuRoI,em,TUW,0.050703721680265,52
eRuYh,mk,HTC,0.173798945730052,85
aKTdT,em,HTC,0.414025975361095,55
NTUkO,em,TUW,0.534745398223406,91
KtCpK,zf,TUW,0.50186084308142,40
PhTYU,em,TUW,0.9608345154053,58
KFFJU,em,CTS,0.714247644275713,71
UXWCP,em,TUW,0.290110726714905,20
BkTbV,em,TUW,0.427316426338216,23
IfUdF,ac,HTC,0.483436699180486,52
ZuRoI,mk,HTC,0.913594391231701,41
eRuYh,mk,HTC,0.315489012069002,6
aKTdT,ac,HTC,0.954644277721838,41
NTUkO,em,TUW,0.512563333301378,75
KtCpK,ac,CTS,0.520925893210883,22
PhTYU,zf,TUW,0.443754901763655,68
KFFJU,zf,HTC,0.919765948818455,62
UXWCP,zf,HTC,0.333528700395008,35
BkTbV,mk,HTC,0.825395661729463,50
IfUdF,zf,HTC,0.21057045522317,65
ZuRoI,mk,HTC,0.653000984569911,37
eRuYh,mk,CTS,0.255964177313705,38
aKTdT,zf,TUW,0.878827827166405,60
NTUkO,mk,TUW,0.223612735656355,83
KtCpK,zf,HTC,0.292610859181239,76
PhTYU,mk,TUW,0.55782031416751,77
KFFJU,em,CTS,0.540630240711785,17
UXWCP,em,TUW,0.587368012823887,63
BkTbV,zf,CTS,0.458426890499384,76
IfUdF,ac,CTS,0.198755017481409,10
ZuRoI,ac,HTC,0.586856401735473,19
eRuYh,ac,TUW,0.463637079949703,1
aKTdT,em,CTS,0.104673968497017,43
NTUkO,zf,HTC,0.533474116778242,55
KtCpK,ac,CTS,0.971306112736085,70
PhTYU,zf,HTC,0.919142558034445,1
KFFJU,em,HTC,0.070145369805838,78
UXWCP,zf,CTS,0.01933705613653,97
BkTbV,em,CTS,0.671274128727093,76
IfUdF,mk,CTS,0.541194833395356,6
ZuRoI,mk,TUW,0.029868419258943,47
eRuYh,zf,TUW,0.862980271227115,17
aKTdT,zf,TUW,0.176314120021836,95
NTUkO,zf,TUW,0.651183658449324,22
KtCpK,zf,CTS,0.590014567485118,34
PhTYU,ac,CTS,0.697743920128224,44
KFFJU,ac,TUW,0.439461685888668,99
UXWCP,em,CTS,0.333294071037905,49
BkTbV,ac,CTS,0.006669830149065,79
IfUdF,ac,HTC,0.685776054646349,60
ZuRoI,zf,TUW,0.818937714670681,50
eRuYh,em,CTS,0.421759043864503,48
aKTdT,zf,CTS,0.648905546511216,40
NTUkO,mk,TUW,0.601051815264132,11
KtCpK,em,HTC,0.262922385498526,0
PhTYU,em,HTC,0.852730922500504,20
KFFJU,zf,TUW,0.019796191759846,52
UXWCP,ac,CTS,0.974583487350802,26
BkTbV,zf,HTC,0.370001366610008,70
IfUdF,em,TUW,0.348502982288864,90
ZuRoI,zf,TUW,0.415198878436357,34
eRuYh,zf,TUW,0.104809709979545,8
aKTdT,zf,TUW,0.324110696144511,65
NTUkO,em,HTC,0.83023090349693,51
KtCpK,ac,TUW,0.151493397073621,47
PhTYU,em,TUW,0.47953868330336,92
KFFJU,ac,HTC,0.581691491644722,15
UXWCP,mk,HTC,0.202156743385606,22
BkTbV,em,CTS,0.97866422745786,20
IfUdF,em,CTS,0.030116666410354,82
ZuRoI,ac,HTC,0.285159956841777,40
eRuYh,ac,CTS,0.717994700953006,40
aKTdT,zf,CTS,0.276725698616834,11
NTUkO,zf,TUW,0.846697882079295,60
KtCpK,ac,CTS,0.366969123180921,40
PhTYU,ac,HTC,0.291995409328279,15
KFFJU,ac,HTC,0.214016306990951,67
UXWCP,ac,CTS,0.108196330378914,56
BkTbV,zf,CTS,0.94118413640583,20
IfUdF,em,HTC,0.414475188486076,14
ZuRoI,mk,CTS,0.540824963700123,69
eRuYh,ac,CTS,0.86665167318104,36
aKTdT,mk,CTS,0.533269654139357,47
NTUkO,ac,TUW,0.440230010130328,12
KtCpK,ac,HTC,0.774106709286153,91
PhTYU,em,CTS,0.666599103179626,2
KFFJU,em,CTS,0.947503701341626,90
UXWCP,mk,CTS,0.458157657509069,12
BkTbV,zf,CTS,0.246891370351477,24
IfUdF,mk,TUW,0.201737342324811,22
ZuRoI,ac,HTC,0.475823974439722,22
eRuYh,ac,CTS,0.51220333080143,12
aKTdT,zf,CTS,0.26592430578273,99
NTUkO,zf,TUW,0.971770986893333,84
KtCpK,em,HTC,0.259329424153168,28
PhTYU,zf,CTS,0.655248928862035,29
KFFJU,mk,CTS,0.789972738212891,69
UXWCP,ac,HTC,0.101942832773393,42
BkTbV,ac,HTC,0.663674067099417,7
IfUdF,mk,CTS,0.780845040503788,64
ZuRoI,mk,HTC,0.091762587914231,81
eRuYh,mk,HTC,0.574404178455314,43
aKTdT,ac,TUW,0.531927050067063,36
NTUkO,ac,TUW,0.636605488029633,61
KtCpK,mk,TUW,0.958807105974949,19
PhTYU,zf,TUW,0.737825316697689,41
KFFJU,zf,TUW,0.903144428867175,36
UXWCP,mk,HTC,0.59177653932169,45
BkTbV,mk,TUW,0.52995239054945,17
IfUdF,em,HTC,0.521269445994768,42
ZuRoI,ac,HTC,0.457851863478867,52
eRuYh,zf,TUW,0.033121949698197,91
aKTdT,em,CTS,0.401404605343881,28
NTUkO,ac,TUW,0.90895943398061,84
KtCpK,zf,CTS,0.618325068382023,98
PhTYU,mk,HTC,0.065801756130119,58
KFFJU,zf,HTC,0.080353306610026,1
UXWCP,em,CTS,0.791526964053565,0
BkTbV,mk,TUW,0.277463425533699,0
IfUdF,em,TUW,0.552634564904023,87
ZuRoI,ac,CTS,0.376711404461797,98
eRuYh,mk,HTC,0.224704822601265,17
aKTdT,zf,HTC,0.284383653512658,28
NTUkO,em,TUW,0.412029145494937,59
KtCpK,ac,HTC,0.455401537028272,70
PhTYU,em,CTS,0.017168091129095,80
KFFJU,zf,HTC,0.961005397244179,64
UXWCP,zf,CTS,0.345570943308936,67
BkTbV,em,CTS,0.956605539927461,94
IfUdF,mk,HTC,0.910988664847774,71
ZuRoI,zf,CTS,0.365138741438418,2
eRuYh,mk,CTS,0.51388753663415,29
aKTdT,zf,TUW,0.054644938444516,89
NTUkO,zf,HTC,0.063248684233432,17
KtCpK,mk,TUW,0.312924121352548,81
PhTYU,zf,HTC,0.455902566914082,30
KFFJU,ac,HTC,0.864277953664276,17
UXWCP,em,HTC,0.239486825655452,48
BkTbV,mk,CTS,0.519850349961182,71
IfUdF,ac,HTC,0.771817620205338,98
ZuRoI,zf,HTC,0.678973847707971,13
eRuYh,mk,TUW,0.167477433347614,94
